Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","1236166653","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","1093162469","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","1195335452","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","1352139845","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","1606486405","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","1278612807","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","1305018493","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","1717582398","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","1729605721","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","1783518371","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","1887164964","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","1862165962","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","2039554744","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","2073749714","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","1965089253","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","2041224180","E","Estimated value"
"QV","Value of Agricultural Production","348","Hungary","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","2104780848","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1991","1991","1000 SLC","3938124","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","4101436","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","4094832","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","3943708","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","4179182","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","4298280","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","4070344","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","3943360","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","3994844","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","4213861","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","4477804","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","4106169","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","4254829","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","4383926","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","4051706","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","4088682","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","4625139","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","4633381","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","3709850","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","4433501","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","5423032","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","5380084","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","5786461","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","6171402","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","6039876","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","5930758","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","7110331","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","7017788","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","7239695","E","Estimated value"
"QV","Value of Agricultural Production","372","Ireland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","7402206","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1991","1991","1000 SLC","31961776","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","29584376","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","29148309","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","29701311","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","31844917","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","32076271","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","31996167","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","31739500","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","33502407","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","32848452","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","32739433","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","30968935","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","31730700","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","34364770","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","31434107","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","32171743","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","33191450","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","34647458","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","31657870","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","31762380","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","33157870","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","34370037","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","33058048","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","31467213","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","33613179","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","32531794","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","32961265","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","34391401","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","35025944","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","35639981","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","503414","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","518501","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","461313","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","523731","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","536455","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","451978","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","400523","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","337278","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","343703","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","382539","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","412219","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","400888","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","475553","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","589972","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","625665","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","873505","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","893773","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","663127","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","785706","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","925373","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","1131821","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","1041784","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","999639","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","1098371","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","1026047","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","1187117","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","1022152","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","1271167","E","Estimated value"
"QV","Value of Agricultural Production","428","Latvia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","1338225","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","80560","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","550915","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","540012","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","931313","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","1161497","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","1149813","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","1132733","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","824360","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","807698","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","792491","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","799115","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","865690","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","829782","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","875391","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","817681","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","1428815","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","1509624","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","1102833","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","1269308","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","1711864","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","2026890","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","1820046","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","1748919","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","1842339","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","1637341","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","1805858","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","1613660","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","1865734","E","Estimated value"
"QV","Value of Agricultural Production","440","Lithuania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","2143850","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","182232","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","187339","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","193992","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","188188","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","201910","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","186405","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","190599","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","212696","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","211119","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","169431","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","191641","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","209609","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","212289","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","227384","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","232530","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","220186","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","207702","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","244663","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","259953","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","255300","E","Estimated value"
"QV","Value of Agricultural Production","442","Luxembourg","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","267809","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1991","1991","1000 SLC","67042","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","76753","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","91116","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","98502","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","99739","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","113240","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","100363","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","111346","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","128233","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","106156","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","117856","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","117037","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","110549","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","97011","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","94510","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","98844","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","105902","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","117839","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","110706","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","108815","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","109670","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","112327","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","118453","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","113206","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","125737","E","Estimated value"
