Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","4201.880783","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","4032.709075","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","4173.47241","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","3115.600502","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","2868.40088","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","2674.984927","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","2975.93872","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","3333.388367","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","3388.583657","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","2990.248364","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","2940.187032","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","2606.004041","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","2329.973569","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","2641.460435","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","2880.416462","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","3327.716519","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","4531.762675","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","4213.024689","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","4091.254337","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","4887.689187","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","5466.932641","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","4006.060706","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","4010.42267","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","5670.93084","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","5012.2795","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","5314.870694","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","5551.15111","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","4743.554724","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","5003.095066","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","5372.714685","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","5597.915215","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","5465.843253","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","5262.595916","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1970","1970","millions","598.232195","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1971","1971","millions","671.972643","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1972","1972","millions","932.891428","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1973","1973","millions","1143.492704","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1974","1974","millions","1047.100348","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1975","1975","millions","1394.999815","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1976","1976","millions","1356.600622","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1977","1977","millions","1789.268324","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1978","1978","millions","2225.670276","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","2311.40088","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","2197.942014","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","1923.82162","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","2018.354008","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","1967.673","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","millions","1959.071745","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","millions","1763.026603","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","millions","2206.11244","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","millions","2869.066217","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","3268.001361","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","3283.396235","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","3496.911854","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","3261.465119","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","3859.610321","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","3444.312321","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","3548.678505","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","3858.243355","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","3554.574413","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","3237.097813","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","3134.748101","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","2542.908621","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","2503.895178","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","2178.313375","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","2221.05265","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","2431.670108","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","3054.103467","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","2188.982688","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","2136.838147","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","2813.806683","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","2331.94441","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","1314.826926","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","2116.191134","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","2877.524002","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","2227.555479","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","2585.096","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","3222.161172","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","2612.089487","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","2829.971311","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","3956.064567","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","3421.851968","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","3603.665493","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","3958.528047","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1970","1970","millions","9082.146359","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1971","1971","millions","9556.338333","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1972","1972","millions","10230.016644","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1973","1973","millions","13193.529589","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1974","1974","millions","13445.024552","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1975","1975","millions","16185.38152","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1976","1976","millions","14852.430303","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1977","1977","millions","16313.900332","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1978","1978","millions","19675.679184","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","23619.50278","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","27056.35435","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","22898.431933","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","21644.392435","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","22640.317424","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","millions","20338.332229","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","millions","19775.700256","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","millions","26813.073761","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","millions","32143.316443","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","31918.757265","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","32292.373439","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","37595.383345","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","40416.741136","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","41177.348164","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","32034.792563","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","32889.54275","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","34979.100891","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","39040.962204","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","35542.45993","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","35166.871986","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","34082.005524","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","29323.360571","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","29054.057682","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","30134.816974","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","37116.288781","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","42324.163578","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","37773.591006","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","37901.458232","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","41911.344545","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","44971.198573","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","39499.982341","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","37889.797057","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","43167.961649","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","41131.136042","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","45922.430256","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","43136.49214","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","37915.665961","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","36172.377587","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","38700.052903","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","40696.873362","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","38346.703754","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","37530.393967","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","1987.179211","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","1955.920084","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","954.41762","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","540.304064","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","435.527247","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","424.041583","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","403.933329","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","324.266567","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","273.80521","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","275.573232","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","355.399813","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","369.052407","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","429.951998","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","463.24742","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","605.86631","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","633.069946","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","702.324519","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","1019.860651","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","1059.365759","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","847.823098","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","972.286723","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","1021.991618","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","973.399122","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","958.474331","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","1109.86319","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","952.373388","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","914.775294","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","1082.904468","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","1237.312021","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","1370.693546","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","1354.421857","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","2589.547627","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","1466.608758","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","993.313081","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","906.684241","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","607.694238","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","661.852558","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","917.264806","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","953.383683","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","861.203418","X","Figure from international organizations",""
