Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7002","February","%","4.28926","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7003","March","%","3.722833","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7004","April","%","4.567241","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7005","May","%","4.798039","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7006","June","%","5.838337","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7007","July","%","7.241631","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7008","August","%","7.30835","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7009","September","%","7.211632","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7010","October","%","7.49712","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7011","November","%","8.016473","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2006","2006","23014","Food price inflation","7012","December","%","8.142216","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7001","January","%","8.436886","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7002","February","%","8.672003","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7003","March","%","9.059777","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7004","April","%","10.151933","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7005","May","%","9.318003","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7006","June","%","9.112861","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7007","July","%","9.93725","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7008","August","%","10.45468","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7009","September","%","12.685566","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7010","October","%","15.76996","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7011","November","%","15.437727","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2007","2007","23014","Food price inflation","7012","December","%","15.507069","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7001","January","%","15.939761","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7002","February","%","17.163288","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7003","March","%","18.098073","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7004","April","%","17.517552","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7005","May","%","18.143089","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7006","June","%","18.859783","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7007","July","%","18.12036","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7008","August","%","17.753011","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7009","September","%","15.704942","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7010","October","%","12.497686","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7011","November","%","11.638285","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2008","2008","23014","Food price inflation","7012","December","%","10.883073","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7001","January","%","10.741312","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7002","February","%","8.903674","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7003","March","%","7.172703","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7004","April","%","5.070413","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7005","May","%","3.560333","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7006","June","%","1.044956","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7007","July","%","-0.3822","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7008","August","%","-1.564786","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7009","September","%","-1.963441","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7010","October","%","-3.296615","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7011","November","%","-3.710164","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2009","2009","23014","Food price inflation","7012","December","%","-4.391835","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7001","January","%","-5.091627","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7002","February","%","-5.243818","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7003","March","%","-4.784447","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7004","April","%","-3.530916","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7005","May","%","-2.339792","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7006","June","%","-0.71126","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7007","July","%","0.177094","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7008","August","%","1.009319","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7009","September","%","2.08234","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7010","October","%","3.597922","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7011","November","%","4.34057","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2010","2010","23014","Food price inflation","7012","December","%","6.104283","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7001","January","%","6.236145","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7002","February","%","7.837359","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7003","March","%","8.907494","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7004","April","%","10.371061","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7005","May","%","11.144511","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7006","June","%","10.246337","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7007","July","%","9.368031","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7008","August","%","8.512759","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7009","September","%","7.844933","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7010","October","%","6.682668","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7011","November","%","6.531958","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2011","2011","23014","Food price inflation","7012","December","%","5.508448","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7001","January","%","5.483572","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7002","February","%","4.402319","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7003","March","%","4.294007","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7004","April","%","2.74423","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7005","May","%","0.913787","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7006","June","%","1.649924","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7007","July","%","2.375756","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7008","August","%","2.91965","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7009","September","%","2.890775","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7010","October","%","2.951768","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7011","November","%","2.917153","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2012","2012","23014","Food price inflation","7012","December","%","3.242735","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7001","January","%","2.750778","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7002","February","%","2.519661","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7003","March","%","1.729868","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7004","April","%","1.193871","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7005","May","%","2.487983","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7006","June","%","2.347961","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7007","July","%","1.694755","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7008","August","%","1.240581","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7009","September","%","1.518493","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7010","October","%","1.290471","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7011","November","%","0.792626","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2013","2013","23014","Food price inflation","7012","December","%","0.454626","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7001","January","%","0.910432","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7002","February","%","1.130802","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7003","March","%","0.954158","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7004","April","%","1.197395","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7005","May","%","0.376907","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7006","June","%","0.391504","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7007","July","%","0.92655","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7008","August","%","0.862072","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7009","September","%","0.905119","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7010","October","%","0.645352","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7011","November","%","0.725584","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2014","2014","23014","Food price inflation","7012","December","%","0.196507","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7001","January","%","-0.427001","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7002","February","%","-1.079311","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7003","March","%","-1.708058","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7004","April","%","-0.645683","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7005","May","%","-0.402144","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7006","June","%","-0.950593","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7007","July","%","-1.344243","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7008","August","%","-1.294306","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7009","September","%","-1.213203","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7010","October","%","-0.150498","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7011","November","%","-0.320314","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2015","2015","23014","Food price inflation","7012","December","%","-0.795694","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7001","January","%","-0.028695","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7002","February","%","0.527007","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7003","March","%","1.516621","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7004","April","%","1.576609","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7005","May","%","1.005914","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7006","June","%","0.945186","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7007","July","%","1.284194","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7008","August","%","1.747628","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7009","September","%","1.223079","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7010","October","%","0.4008","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7011","November","%","0.977744","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2016","2016","23014","Food price inflation","7012","December","%","3.658464","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7001","January","%","3.590707","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7002","February","%","4.353298","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7003","March","%","2.883022","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7004","April","%","1.984738","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7005","May","%","2.040184","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7006","June","%","2.571398","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7007","July","%","2.890127","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7008","August","%","3.61694","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7009","September","%","4.669137","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7010","October","%","5.565112","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7011","November","%","4.829587","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2017","2017","23014","Food price inflation","7012","December","%","3.804036","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7001","January","%","3.4445","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7002","February","%","1.861187","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7003","March","%","2.272712","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7004","April","%","2.728951","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7005","May","%","2.647622","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7006","June","%","2.12841","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7007","July","%","1.432215","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7008","August","%","0.393321","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7009","September","%","0.96181","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7010","October","%","0.199828","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7011","November","%","-0.086532","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2018","2018","23014","Food price inflation","7012","December","%","-0.57087","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7001","January","%","-0.287482","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7002","February","%","0.821992","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7003","March","%","1.82708","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7004","April","%","2.196127","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7005","May","%","2.891818","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7006","June","%","3.213186","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7007","July","%","4.609403","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7008","August","%","5.073225","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7009","September","%","3.655713","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7010","October","%","3.590678","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7011","November","%","4.142357","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2019","2019","23014","Food price inflation","7012","December","%","3.5419","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7001","January","%","4.278304","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7002","February","%","4.033324","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7003","March","%","3.55814","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7004","April","%","3.408998","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7005","May","%","2.836214","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7006","June","%","2.972451","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7007","July","%","1.112518","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7008","August","%","1.440348","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7009","September","%","1.61665","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7010","October","%","1.132572","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7011","November","%","0.604582","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2020","2020","23014","Food price inflation","7012","December","%","0.249483","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7001","January","%","-0.193296","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7002","February","%","-0.506763","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7003","March","%","-0.125466","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7004","April","%","-0.111383","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7005","May","%","0.738675","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7006","June","%","0.803731","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7007","July","%","2.088698","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7008","August","%","2.722329","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7009","September","%","4.167789","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7010","October","%","5.920063","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7011","November","%","7.56959","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2021","2021","23014","Food price inflation","7012","December","%","10.412248","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7001","January","%","11.77535","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7002","February","%","14.724574","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7003","March","%","17.139541","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7004","April","%","21.713052","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7005","May","%","24.799457","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7006","June","%","28.488988","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7007","July","%","29.924857","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7008","August","%","30.551753","E","Estimated value",""
"CP","Consumer Price Indices","440","Lithuania","2022","2022","23014","Food price inflation","7009","September","%","30.993654","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7001","January","%","3.900159","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7002","February","%","3.718768","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7003","March","%","3.862862","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7004","April","%","4.650944","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7005","May","%","4.850526","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7006","June","%","4.764578","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7007","July","%","5.030271","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7008","August","%","5.196261","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7009","September","%","5.40841","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7010","October","%","5.358291","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7011","November","%","5.306725","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2001","2001","23014","Food price inflation","7012","December","%","5.128433","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7001","January","%","5.187686","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7002","February","%","5.254995","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7003","March","%","4.928618","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7004","April","%","4.309036","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7005","May","%","4.545469","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7006","June","%","3.969387","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7007","July","%","3.9734","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7008","August","%","3.307754","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7009","September","%","3.110174","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7010","October","%","2.792366","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7011","November","%","2.847161","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2002","2002","23014","Food price inflation","7012","December","%","2.801308","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7001","January","%","2.214128","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7002","February","%","2.236286","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7003","March","%","2.253234","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7004","April","%","2.22107","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7005","May","%","1.706539","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7006","June","%","1.669236","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7007","July","%","1.654866","E","Estimated value",""
